EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,PAYMENT_RATE,DAYS_EMPLOYED,AMT_ANNUITY,INSTAL_DPD_MEAN,CODE_GENDER,APPROVED_CNT_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_MAX,INSTAL_AMT_PAYMENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,OWN_CAR_AGE,ANNUITY_INCOME_PERC,DAYS_ID_PUBLISH,NAME_EDUCATION_TYPE_Higher education,INSTAL_PAYMENT_PERC_MEAN,POS_MONTHS_BALANCE_SIZE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_DAYS_CREDIT_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,DAYS_REGISTRATION,BURO_AMT_CREDIT_SUM_DEBT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,APPROVED_AMT_DOWN_PAYMENT_MAX,POS_SK_DPD_DEF_MEAN,INCOME_CREDIT_PERC,DAYS_LAST_PHONE_CHANGE,PREV_APP_CREDIT_PERC_MEAN,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_DBD_MAX,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_MIN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,INSTAL_DBD_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_VAR,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_AMT_CREDIT_SUM_MEAN,APPROVED_AMT_ANNUITY_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,REGION_POPULATION_RELATIVE,CC_CNT_DRAWINGS_CURRENT_VAR,POS_NAME_CONTRACT_STATUS_Active_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,FLAG_DOCUMENT_3,REFUSED_DAYS_DECISION_MAX,ACTIVE_DAYS_CREDIT_VAR,PREV_APP_CREDIT_PERC_VAR,PREV_HOUR_APPR_PROCESS_START_MEAN,INSTAL_PAYMENT_DIFF_MAX,REGION_RATING_CLIENT_W_CITY,REFUSED_APP_CREDIT_PERC_MIN,NAME_FAMILY_STATUS_Married,TOTALAREA_MODE,PREV_NAME_YIELD_GROUP_low_action_MEAN,DEF_30_CNT_SOCIAL_CIRCLE,NAME_CONTRACT_TYPE,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,YEARS_BEGINEXPLUATATION_AVG,BURO_STATUS_0_MEAN_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,HOUR_APPR_PROCESS_START,PREV_NAME_CLIENT_TYPE_New_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,NAME_INCOME_TYPE_Working,PREV_NAME_YIELD_GROUP_middle_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,BURO_STATUS_1_MEAN_MEAN,LANDAREA_AVG,POS_NAME_CONTRACT_STATUS_Signed_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN
0.62799084,0.25980765,0.5021294,0.06448,-2384.1423,14508.0,0.39130434,0,8.666667,-703.0,527840.06,0.5662409,16.0,0.2015,83,0,0.9782609,51.0,-52.0,0.0,-1502.0,0.0,-4183.0,51201.0,774.0,21577.5,0.0,0.32,-3194.0,0.97611433,127.98391,32.0,11474.784,0.36,-85.0,9.73913,2529.067,1427054.4,0.0,113783.4,9685.567,0.6666667,-84.0,0.00712,15.13074,0.9019608,0.75,0,-728.6427,307208.47,0.006759782,11.166667,5886.9,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.5,0.16666667,0.9777348,0.39834526,0.0,0.0,8,0.0,0.0,0.25,0.16666667,0,0.33333334,0.5,0.5,0.0,0.01923077,0.06633385,0.0,0.0,0.0
0.5208976,0.6750768,0.5021294,0.04404738,-2384.1423,23728.5,2.0,1,6.0,-77.0,78219.99,0.5662409,19.0,0.26365,34,1,0.85714287,7.0,-2358.0,0.0,-610.6667,180.0,-3295.0,93303.0,593.0,0.0,0.0,0.16706763,-1679.0,1.0,1863.1929,20.0,11174.284,34.11,-175.0,14.285714,2529.067,230520.5,0.0,183606.0,13042.35,1.0,-9.0,0.035792,15.13074,0.85714287,0.6666667,1,-728.6427,307208.47,0.07275849,11.0,13008.24,2,0.8679975,1,0.1025479,0.0,0.0,0,12823.701,0.0,1.0,0.0,0.9777348,0.45925927,0.0,0.0,12,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.016666668,0.06633385,0.0,0.0,0.0
0.5495965,0.69527936,0.22948945,0.032496404,-1236.0,17694.0,0.0,1,16.0,-671.0,51973.156,0.5662409,12.061121,0.1966,86,0,1.0,25.0,-712.0,0.0,-804.75,0.0,-6342.0,50941.125,-300.0,4500.0,0.0,0.165292,-1867.0,0.97083294,0.0,35.0,2259.7024,2019.015,-180.0,15.521739,0.0,431962.28,0.0,106528.95,5420.625,0.6666667,-443.33334,0.01452,15.13074,0.92,0.25,1,-728.6427,15808.333,0.037959237,10.0,0.0,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.0,0.33333334,0.9777348,0.4571111,0.0,0.0,9,0.33333334,0.0,0.25,0.33333334,0,0.33333334,0.6666667,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.5108563,0.053140294,0.5021294,0.02663523,-12627.0,13369.5,1.0654914,1,13.592881,-416.93738,678578.9,0.5662409,12.061121,0.19806667,67,0,1.3829919,29.516104,-327.7884,0.1108971,-1083.0499,5242.4604,-12168.0,160390.22,1011.9233,11083.136,0.21486607,0.13447608,-5.0,0.96875226,-363.87296,37.84903,18754.361,5198.1606,774.7538,12.26564,2529.067,431962.28,0.0042077564,378081.47,13925.762,0.23777755,-132.19705,0.016612,15.13074,0.90468615,0.58311266,1,-728.6427,307208.47,0.07275849,12.661583,6724.2266,2,0.8679975,0,0.1025479,0.068525076,0.0,0,12823.701,0.080552734,0.47940668,0.2845134,0.9777348,0.4571111,0.21002875,49.54514,15,0.35041127,0.014233142,0.23965093,0.14514303,1,0.25491133,0.2090302,0.14553413,0.027647203,0.014199425,0.06633385,0.010587371,0.053136926,0.14762497
0.63303167,0.06185215,0.5021294,0.06794,-437.0,30573.0,0.0,0,10.0,-416.93738,36254.656,0.5662409,12.061121,0.15097778,-27,1,1.0,11.0,-2592.0,0.0,-1083.0499,5242.4604,-4516.0,160390.22,1011.9233,2790.0,0.0,0.45,0.0,1.0264901,0.0,21.0,3625.4656,3622.185,774.7538,8.7,2529.067,431962.28,0.0042077564,378081.47,3625.83,0.0,-132.19705,0.019689,15.13074,1.0,0.58311266,1,-728.6427,307208.47,0.07275849,14.0,0.0,2,0.8679975,0,0.078,0.0,0.0,0,12823.701,0.0,1.0,0.0,0.9742,0.4571111,1.0,49.54514,9,1.0,0.014233142,0.23965093,0.0,0,0.0,0.0,0.0,0.0,0.014199425,0.0719,0.0,0.0,0.0
0.67065173,0.6676275,0.6434899,0.05,-2362.0,10125.0,0.0,1,21.2,-708.0,861983.1,0.5662409,12.061121,0.1125,96,0,1.3636707,30.0,-27.0,0.0,-993.5,5242.4604,-8847.0,40549.5,30997.0,1237.5,0.0,0.44444445,-199.0,0.9308948,-9196.0,34.0,31925.3,3469.86,-913.0,14.074074,2529.067,431962.28,0.0,73012.5,9221.67,0.33333334,-17.0,0.01885,15.13074,0.8,0.5,0,-728.6427,307208.47,0.008025383,11.666667,0.0,2,0.8679975,1,0.0526,0.0,0.0,1,12823.701,0.0,0.5,0.16666667,0.9841,0.4571111,0.0,0.0,10,0.16666667,0.0,0.5,0.0,1,0.5,0.33333334,0.5,0.0,0.014199425,0.0,0.06666667,0.0,0.16666667
0.23791608,0.6163271,0.4431945,0.029236227,-823.0,31522.5,2.2222223,1,9.0,-221.0,75546.85,0.5662409,2.0,0.11675,-5,1,1.0,10.0,-1234.0,0.0,-547.8333,5242.4604,-5125.0,600369.0,182.0,7555.5,0.0,0.25041735,-1472.0,1.1111112,0.0,29.0,8394.095,8363.295,2720.0,4.6666665,2529.067,431962.28,0.0,1080000.0,8397.945,0.0,-128.2,0.030755,15.13074,0.9,0.16666667,1,-728.6427,76354.3,0.07275849,14.0,0.0,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9777348,0.4571111,1.0,0.0,16,0.0,0.16666667,0.33333334,0.0,0,0.0,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,1.0
0.57796913,0.24073923,0.5021294,0.029390626,-1868.0,25393.5,0.18987341,0,14.333333,-416.93738,1560978.6,0.5662409,12.061121,0.22572,28,0,1.1408565,75.0,-14.0,0.14285715,-821.0,5242.4604,-1465.0,0.0,1011.9233,99000.0,0.0,0.13020833,-1206.0,1.1338552,-6633.684,82.0,19759.223,11.745,-456.0,14.455696,2529.067,431962.28,0.0,174285.0,14694.96,0.14285715,-132.19705,0.028663,15.13074,0.94666666,1.0,0,-2676.0,307208.47,0.051154993,11.857142,3456.09,2,1.4,1,0.1025479,0.0,0.0,0,12823.701,0.0,0.71428573,0.2857143,0.9777348,0.4571111,0.71428573,0.0,10,0.0,0.0,0.0,0.2857143,1,0.14285715,0.0,0.42857143,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.50468135,0.691593,0.7757625,0.044218935,-2384.1423,33628.5,0.09677419,1,35.2,-416.93738,2587322.0,0.5662409,12.061121,0.21351428,-92,0,0.9677419,35.0,-41.0,0.53333336,-1974.6666,365841.0,-5277.0,160390.22,1011.9233,5715.0,0.08571429,0.20710059,-2001.0,0.8365243,458.14066,67.0,83462.0,2657.7,63.0,13.83871,2529.067,2098360.2,0.0,434620.5,24822.936,0.4,-132.19705,0.026392,15.13074,0.9142857,1.0,0,-1285.0,307208.47,0.066305354,12.933333,11544.66,2,0.0,1,0.0937,0.0,1.0,0,12823.701,0.0,0.26666668,0.13333334,0.9921,0.41904762,0.2,0.0,11,0.06666667,0.0,0.0,0.0,0,0.2,0.0,0.0,0.4,0.16666667,0.06633385,0.0,0.2,0.6
0.5726825,0.26359755,0.5021294,0.053275,-3289.0,38358.0,0.09756097,0,13.333333,-781.0,1519035.8,0.5662409,16.0,0.17758334,38,1,0.9512195,40.0,-12.0,0.0,-927.6,10730.452,-4331.0,584380.8,2871.0,24345.0,0.0,0.3,0.0,1.0274404,2704.1204,32.0,37049.652,698.985,89.0,12.0,21460.904,577169.3,0.0,801126.0,31501.65,0.0,-44.0,0.000533,15.13074,0.95,0.6,1,-728.6427,544.5,0.009791238,8.333333,54735.48,3,0.8679975,1,0.1025479,0.33333334,0.0,0,0.0,0.0,0.0,0.33333334,0.9777348,0.4571111,0.0,0.0,9,0.33333334,0.2,0.2,0.0,0,0.6666667,0.33333334,0.33333334,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.7281413,0.6669381,0.5021294,0.03236116,-2881.0,41692.5,4.5576925,0,14.666667,-819.0,234566.81,0.5662409,13.0,0.20588888,-45,0,0.8076923,44.0,-261.0,0.0,-1668.3636,270.0,-608.0,99263.05,120.0,3825.0,0.045454547,0.15717779,-2042.0,1.013299,827.5846,21.0,4510.9004,4.5,31178.0,7.9615383,0.0,142720.14,0.0,191254.1,4727.07,0.6666667,-164.75,0.019101,15.13074,0.95454544,0.6363636,1,-728.6427,190265.67,0.011859352,16.666666,4313.25,2,0.8679975,1,0.0905,0.33333334,0.0,0,0.0,0.0,0.0,0.6666667,0.9846,0.4571111,0.0,0.0,12,0.33333334,0.0,0.27272728,0.0,0,0.0,0.33333334,0.0,0.0,0.014199425,0.0,0.0,0.0,0.0
0.4758499,0.65542185,0.5021294,0.029339854,-1158.0,37800.0,0.0,1,24.0,-266.0,529854.1,0.5662409,1.0,0.168,-80,1,1.0,19.0,-302.0,0.0,-1520.8235,2655.0,-9210.0,45493.25,-520.0,47277.0,0.0,0.17464198,-846.0,1.1111122,0.0,127.0,29436.34,22461.525,-24.0,45.72222,0.0,655998.8,0.0,365612.75,22461.525,0.0,-204.2,0.009334,15.13074,0.94736844,0.7058824,1,-728.6427,208639.7,0.07275849,11.0,0.0,2,0.8679975,0,0.1022,0.0,0.0,0,208.20375,0.0,0.0,0.0,0.9806,0.4571111,1.0,0.0,12,1.0,0.0,0.29411766,0.0,0,0.0,0.0,0.0,0.0,0.014199425,0.0322,0.0,0.0,0.0
0.5108563,0.6241611,0.5021294,0.029471561,-2384.1423,16047.0,0.032258064,1,24.666666,-416.93738,769328.75,0.5662409,12.061121,0.19811112,5,0,1.0,66.0,-19.0,0.0,-1083.0499,5242.4604,-10194.0,160390.22,1011.9233,0.0,0.0,0.14876279,-1924.0,0.8969984,0.0,31.0,12408.528,9170.55,774.7538,8.774194,2529.067,431962.28,0.0042077564,378081.47,11319.81,0.25,-132.19705,0.035792,15.13074,0.95454544,0.58311266,1,-728.6427,307208.47,0.0053414544,12.75,0.0,2,0.8679975,0,0.0599,0.0,0.0,0,12823.701,0.0,0.75,0.0,0.9861,0.4571111,0.25,49.54514,10,0.0,0.014233142,0.23965093,0.0,0,0.25,0.0,0.25,0.25,0.014199425,0.0475,0.0,0.25,0.0
0.45610973,0.40254375,0.36291814,0.044254377,-748.0,27544.5,0.19148937,1,21.666666,-467.0,1782809.2,0.5662409,12.061121,0.102016665,-13,1,0.9787234,53.0,-860.0,0.0,-1769.5883,3633.75,-9771.0,0.0,10490.0,3352.5,0.0,0.43379557,-1252.0,0.985137,230.82031,44.0,37932.113,49.23,1012.0,11.085107,0.0,519840.84,0.0,235263.17,12716.385,0.25,-28.0,0.035792,15.13074,0.8867925,0.88235295,1,-728.6427,307208.47,0.014830346,14.125,10799.325,2,0.8679975,0,0.0315,0.0,0.0,0,12823.701,0.0,0.375,0.375,0.9836,0.19136241,0.375,0.0,13,0.0,0.0,0.23529412,0.0,1,0.125,0.5,0.25,0.0,0.0,0.0318,0.0,0.125,0.375
0.36896873,0.21033725,0.5021294,0.048234675,-230.0,49428.0,0.0,0,8.0,-583.0,308673.5,0.2631579,10.0,0.2746,14,0,1.0,14.0,-22.0,0.0,-1084.0,0.0,-1689.0,90919.93,226.0,6012.0,0.0,0.1756543,-600.0,1.0053359,0.0,46.0,9353.742,182.925,-384.0,9.060606,0.0,12640.5,0.0,603794.56,16368.135,0.33333334,-129.2,0.00963,0.87134504,0.85714287,0.2857143,1,-728.6427,184677.3,3.0130635e-05,13.333333,0.0,2,0.8679975,1,0.1493,0.0,0.0,0,0.0,0.0,0.6666667,0.33333334,0.997,0.18954612,0.0,0.0,13,0.33333334,0.14285715,0.2857143,0.0,0,0.33333334,0.33333334,0.0,0.0,0.0,0.0742,0.0,0.0,0.33333334
0.27644068,0.5563817,0.25493047,0.036118783,-204.0,23535.0,0.0,1,0.0,-472.0,264471.53,0.06382979,12.061121,0.14942858,29,0,1.0,4.0,-21.0,0.0,-816.6,0.0,-4803.0,132728.48,258.0,11083.136,0.0,0.2417127,0.0,0.0,0.0,30.0,2567.6848,67.5,12855.0,3.485437,0.0,431962.28,0.0,217260.0,4500.0,0.0,-11.25,0.004849,0.08107503,0.75,0.2,1,-728.6427,121950.25,0.07275849,13.0,0.0,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,1.0,0.0,0.9777348,0.4571111,0.0,0.0,13,0.0,0.0,0.4,0.0,1,0.0,1.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,1.0
0.5406544,0.5018005,0.5021294,0.051339805,-1739.0,23796.0,0.28301886,1,14.5,-416.93738,956816.1,0.0,5.0,0.21152,-79,0,1.0829563,40.0,-14.0,0.125,-1225.0,5242.4604,-1458.0,0.0,1011.9233,22500.225,0.05,0.24271844,-479.0,1.0009727,-3085.7595,30.0,18053.135,0.27,-1102.0,4.716981,2529.067,431962.28,0.0,28350.0,14268.949,0.125,-132.19705,0.028663,73.69583,0.95,1.0,1,-479.0,307208.47,0.004392992,13.375,16433.64,2,1.0,1,0.0218,0.0,0.0,0,12823.701,0.0,0.75,0.0,0.9776,0.2195122,0.125,0.0,14,0.125,0.0,0.0,0.0,1,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0
0.45432106,0.48662212,0.47908527,0.027497381,-3011.0,42511.5,0.6052632,1,23.5,-240.0,1247780.2,0.5662409,12.061121,0.3149,-63,0,0.9736842,41.0,-46.0,0.0,-1216.28,0.0,-666.0,2562.0652,30.0,34897.5,0.0,0.08732099,-419.0,1.0880843,107.54881,29.0,32836.324,0.855,1248.0,9.210526,0.0,527239.5,0.0,177780.47,14345.156,0.33333334,-232.8,0.015221,15.13074,0.902439,0.8,1,-728.6427,497315.2,0.05281654,14.0,4086.0,2,0.8679975,1,0.0929,0.0,1.0,0,78750.0,0.0,0.6666667,0.16666667,0.9791,0.4571111,0.0,0.0,14,0.16666667,0.0,0.12,0.16666667,0,0.33333334,0.33333334,0.0,0.0,0.014199425,0.0825,0.024390243,0.0,0.33333334
0.2301589,0.69089293,0.36353558,0.03273613,-3541.0,17842.5,0.5,1,24.0,-41.0,138656.92,0.5662409,6.0,0.08811111,-17,1,0.9375,16.0,-1087.0,0.0,-433.7143,0.0,-2266.0,67.5,281.0,28246.5,0.0,0.37153235,-1530.0,1.1215338,369.41345,90.0,8666.058,978.075,1519.0,41.1875,2529.067,107872.336,0.0,521344.28,5910.615,0.0,-23.333334,0.006671,15.13074,0.9375,0.5714286,1,-728.6427,166843.0,0.07275849,21.0,4932.54,2,0.8679975,0,0.0044,1.0,0.0,0,0.0,0.0,0.0,1.0,0.9657,0.4571111,0.0,0.0,18,1.0,0.0,0.2857143,1.0,1,0.0,0.0,0.0,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.6738301,0.48615777,0.4646794,0.05,-2761.0,10125.0,0.8378378,1,18.0,-213.0,338639.34,0.5662409,12.061121,0.075,-69,1,0.972973,38.0,-70.0,0.4,-646.0,1135.125,-1291.0,29618.31,0.0,0.0,0.0,0.6666667,-1547.0,0.41669592,282.64743,19.0,9152.415,68.715,-1131.0,8.405405,1135.125,431962.28,0.0,415350.0,9675.72,0.2,-15.75,0.025164,15.13074,0.94736844,0.2,0,-905.0,84015.586,0.23169143,10.8,10389.24,2,0.0,0,0.06,0.2,0.0,1,9572.535,0.0,0.8,0.0,0.9752,0.4571111,0.0,0.0,8,0.2,0.2,0.6,0.0,1,0.0,0.0,0.0,0.2,0.014199425,0.0741,0.0,0.0,0.4
0.22009465,0.39144117,0.3943997,0.035914034,-7930.0,26266.5,1.7986578,1,23.09091,-287.0,4347998.5,0.0,7.0,0.145925,119,0,0.9060238,93.0,-17.0,0.1875,-1325.091,0.0,-7441.0,53449.65,623.0,9000.0,0.8924731,0.24611296,-1192.0,0.94232863,592.47815,38.0,29181.197,0.855,-99.0,5.355705,2529.067,897190.5,0.0,292841.78,16265.704,0.0625,-41.666668,0.025164,12.782759,0.9354839,0.72727275,1,-253.0,157642.33,0.024364552,11.0625,22725.0,2,0.84796065,1,0.0623,0.0,0.0,0,0.0,0.3125,0.375,0.3125,0.9722,0.543013,0.4375,0.0,9,0.0625,0.0,0.27272728,0.1875,1,0.3125,0.0,0.1875,0.0,0.0,0.0657,0.0,0.1875,0.0
0.41709965,0.51110333,0.5021294,0.09831145,-2384.1423,14148.0,0.04918033,1,12.0,-15.0,777263.7,0.5662409,12.061121,0.17466667,-4,0,0.9836066,64.0,-240.0,0.0,-502.5,5242.4604,-2818.0,42945.75,108.0,0.0,0.0,0.5628518,-1983.0,0.94483775,157.15254,34.0,12742.027,46.935,-655.0,10.868853,2529.067,431962.28,0.0,70085.25,12956.022,0.4,-12.0,0.028663,15.13074,0.9375,0.5,0,-728.6427,307208.47,0.0010995431,9.2,9539.37,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.8,0.0,0.9777348,0.4571111,0.4,0.0,9,0.2,0.0,0.0,0.0,0,0.2,0.2,0.0,0.2,0.014199425,0.06633385,0.0,0.2,0.2
0.44183582,0.74631256,0.5021294,0.05425,-2549.0,48825.0,0.0625,0,19.5,-118.0,1602491.8,0.5662409,1.0,0.135625,-6,1,0.984375,64.0,-68.0,0.0,-438.75,0.0,-4390.0,409318.88,1349.0,135000.0,0.0,0.4,-2448.0,1.2519956,350.73422,32.0,25038.934,318.465,131.0,7.515625,0.0,431962.28,0.0,582397.9,20477.193,0.25,-11.333333,0.004849,15.13074,0.984375,0.25,0,-728.6427,35654.332,0.29838157,12.5,22128.525,2,0.8679975,1,0.1025479,0.0,0.0,0,0.0,0.0,0.25,0.75,0.9777348,0.875,0.0,0.0,11,0.25,0.0,0.25,0.0,0,0.75,0.0,0.25,0.0,0.0,0.06633385,0.0,0.0,0.0
0.6463299,0.58369756,0.34878474,0.06436677,-77.0,17892.0,0.2735849,1,8.0,-1684.0,739871.0,0.525,17.0,0.15904,-83,0,1.0,26.0,-15.0,0.0,-1684.0,0.0,-5506.0,358317.0,120.0,19525.23,0.0,0.40472066,0.0,0.77951515,0.0,29.0,6979.915,350.73,774.7538,7.283019,0.0,431962.28,0.0,369000.0,5503.26,0.33333334,-15.0,0.009175,0.78417724,0.9230769,0.0,1,-728.6427,307208.47,0.52303886,13.666667,0.0,2,0.8679975,1,0.1025479,0.0,2.0,0,0.0,0.0,0.6666667,0.0,0.9777348,0.91071427,0.0,0.0,18,0.33333334,0.0,1.0,0.33333334,0,0.33333334,0.0,0.0,0.0,0.0,0.06633385,0.0,0.0,0.0
0.37910047,0.55732065,0.3296603,0.105414286,-1897.0,33205.5,0.0,0,9.0,-9.0,582023.9,0.5662409,12.0,0.14758,-65,1,1.0,8.0,-804.0,0.0,-522.0,5242.4604,-992.0,263533.5,887.0,49500.0,0.0,0.71428573,-1207.0,1.030469,0.0,27.0,97003.98,16691.355,887.0,13.166667,2529.067,431962.28,0.0,784125.0,30620.678,0.5,-309.66666,0.010006,15.13074,0.75,0.25,0,-728.6427,241068.0,0.013006316,13.0,0.0,1,0.8679975,0,0.0595,0.0,0.0,0,12823.701,0.0,0.0,0.5,0.9841,0.4571111,0.0,0.0,13,0.5,0.0,0.25,0.0,1,0.5,0.0,0.0,0.0,0.014199425,0.0465,0.0,0.0,0.0
0.45432106,0.47818097,0.5021294,0.05,-2384.1423,10125.0,14.575,1,9.5,-2244.0,139857.75,0.5662409,12.061121,0.1125,-119,0,0.8,50.0,-34.0,0.3125,-1755.5,6569.325,-794.0,0.0,708.0,2250.0,0.0,0.44444445,-283.0,0.95641804,726.4609,51.0,3496.4438,13.725,-67.0,12.85,2529.067,619856.2,0.0,72056.25,4378.241,0.125,-3.0,0.030755,15.13074,0.94,0.8333333,0,-192.0,307208.47,0.0067845797,10.125,4693.275,2,0.8833922,0,0.1025479,0.1875,2.0,1,12823.701,0.0,0.5,0.4375,0.9777348,0.4571111,0.0,0.0,10,0.0625,0.0,0.16666667,0.125,0,0.25,0.25,0.0625,0.0,0.014199425,0.06633385,0.0,0.0,0.0
0.3392877,0.44214362,0.3815738,0.042622548,-234.0,21888.0,0.25581396,1,5.5,-170.0,784885.4,1.5454545,12.061121,0.1216,-68,0,1.0469468,26.0,-8.0,0.0,-781.2857,0.0,-351.0,44789.145,861.0,16573.5,0.0,0.35051438,-1334.0,0.9632661,-773.13873,23.0,18253.148,288.675,-308.0,4.5348835,0.0,124117.5,0.0,164129.33,20899.664,0.5,-311.5,0.025164,16.49091,0.84615386,0.71428573,1,-728.6427,153458.0,0.00563345,13.0,0.0,2,0.8679975,1,0.187,0.0,1.0,0,737.55,0.0,0.5,0.25,0.9906,0.4571111,0.25,0.0,14,0.25,0.0,0.42857143,0.25,1,0.0,0.25,0.0,0.25,0.014199425,0.2366,0.03846154,0.0,0.0
0.47764915,0.5739207,0.5021294,0.03628192,-856.0,13005.0,0.06349207,1,15.6,-127.0,344859.75,0.5662409,12.061121,0.08257143,45,0,0.984127,64.0,-49.0,0.0,-984.6,4547.169,-4438.0,94869.67,-796.0,6750.0,0.0,0.4394004,0.0,0.9287291,143.06857,44.0,5473.9644,1049.265,916.0,11.174603,3155.085,566064.3,0.0,160753.6,7206.246,0.4,-379.16666,0.010147,15.13074,0.96875,0.4,1,-728.6427,370273.47,0.036456626,14.2,7830.675,2,0.8679975,1,0.1025479,0.2,0.0,0,40675.96,0.0,0.2,0.6,0.9777348,0.4571111,0.0,0.0,12,0.2,0.0,0.5,0.0,1,0.4,0.2,0.0,0.2,0.014199425,0.06633385,0.0,0.0,0.4
0.60238636,0.5697446,0.5021294,0.09873358,-2384.1423,9472.5,7.736842,1,9.0,-809.0,200992.6,0.5662409,12.061121,0.14033334,84,0,0.94736844,23.0,-60.0,0.0,-786.0,0.0,-7720.0,21093.75,167.0,2250.0,0.0,0.7035647,-1833.0,1.006638,197.44815,17.0,10578.558,5.175,-419.0,4.736842,2529.067,431962.28,0.0,180000.0,9311.647,0.5,-14.0,0.035792,15.13074,0.95652175,0.5,0,-728.6427,307208.47,0.009398686,12.5,3746.34,2,0.8679975,0,0.1025479,0.0,0.0,0,0.0,0.0,0.5,0.5,0.9777348,0.4571111,0.0,0.0,9,0.5,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,0.014199425,0.06633385,0.0,0.0,1.0
0.45432106,0.7019187,0.5021294,0.029238738,-4451.0,29209.5,1.4467213,1,14.142858,-60.0,3420945.2,0.3478261,12.061121,0.18545714,83,0,0.8816,182.0,-27.0,0.055555556,-518.25,29.265,-4154.0,34578.0,122.0,5400.0,0.1978022,0.15765765,-2116.0,0.8494308,1236.6208,74.0,14020.267,2.97,-592.0,7.491803,0.0,3444.5,0.0,89692.46,14302.386,0.2777778,-19.5,0.01885,8.555385,0.9395604,0.5,1,-300.0,7442.0,0.061062966,14.555555,28360.35,2,1.0,1,0.1025479,0.0,0.0,0,1194.39,0.055555556,0.44444445,0.33333334,0.9777348,0.4571111,0.055555556,0.0,13,0.0,0.0,0.5,0.11111111,1,0.44444445,0.055555556,0.33333334,0.055555556,0.014199425,0.06633385,0.0,0.055555556,0.055555556
0.6041126,0.5824324,0.5021294,0.05,-2870.0,13500.0,0.7777778,0,11.714286,-1147.0,816939.44,0.5662409,12.061121,0.1,-7,0,0.8055556,64.0,-29.0,0.0,-1490.8572,2784.825,-7201.0,195507.64,-51.0,4950.0,0.0,0.5,-1353.0,0.98493004,3146.3345,41.0,11346.381,1.44,-199.0,10.333333,2529.067,955468.3,0.0,363990.94,13860.161,0.14285715,-975.0,0.018209,15.13074,0.9375,0.5714286,0,-728.6427,10920.333,0.011844357,11.142858,26025.164,3,0.8679975,1,0.064,0.0,0.0,1,0.0,0.0,0.14285715,0.71428573,0.9796,0.4571111,0.2857143,0.0,11,0.0,0.0,0.14285715,0.0,1,0.5714286,0.14285715,0.0,0.0,0.014199425,0.0199,0.0,0.0,0.0
